Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Storage Cost
Pelican Sunstream 100 Kayak,201603,125,1.63432,204.29
Diamondback Women's Serene Classic Comfort Bi,201603,31,0.30119,9.34
ENO Atlas Hammock Straps,201603,7,1.77863,12.45
Nike Men's Comfort 2 Slide,201603,3,1.42105,4.26
adidas Youth Germany Black/Red Away Match Soc,201603,13,2.30696,29.99
Team Golf St. Louis Cardinals Putter Grip,201603,0,2.08283,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,201603,0,0.95717,0.0
adidas Men's F10 Messi TRX FG Soccer Cleat,201603,6,2.00387,12.02
Glove It Women's Imperial Golf Glove,201603,1,1.48931,1.49
Glove It Imperial Golf Towel,201603,5,0.67446,3.37
Bridgestone e6 Straight Distance NFL Carolina,201603,0,1.47516,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201603,10,0.53306,5.33
Columbia Men's PFG Anchor Tough T-Shirt,201603,14,0.28895,4.05
Under Armour Women's Ignite Slide,201603,0,1.90228,0.0
Team Golf Tennessee Volunteers Putter Grip,201603,1,1.60181,1.6
Titleist Pro V1x High Numbers Personalized Go,201603,0,0.81899,0.0
Nike Men's Deutschland Weltmeister Winners Bl,201603,10,0.30204,3.02
Bridgestone e6 Straight Distance NFL San Dieg,201603,6,1.47463,8.85
Nike Women's Tempo Shorts,201603,8,1.75323,14.03
Team Golf Texas Longhorns Putter Grip,201603,10,1.29905,12.99
Hirzl Women's Soffft Flex Golf Glove,201603,0,0.36961,0.0
Clicgear 8.0 Shoe Brush,201603,10,1.14786,11.48
Hirzl Women's Hybrid Golf Glove,201603,0,1.58529,0.0
Team Golf Pittsburgh Steelers Putter Grip,201603,32,0.72993,23.36
Top Flite Women's 2017 XL Hybrid,201603,18,1.75257,31.55
Glove It Urban Brick Golf Towel,201603,7,1.9474,13.63
Nike Dri-FIT Crew Sock 6 Pack,201603,2,1.38243,2.76
TYR Boys' Team Digi Jammer,201603,6,1.64793,9.89
Team Golf San Francisco Giants Putter Grip,201603,0,2.18234,0.0
Clicgear Rovic Cooler Bag,201603,2,2.16479,4.33
Hirzl Men's Hybrid Golf Glove,201603,2,1.87436,3.75
Titleist Pro V1x Golf Balls,201603,7,0.97374,6.82
adidas Men's Germany Black Crest Away Tee,201603,3,1.51019,4.53
Titleist Pro V1 High Numbers Personalized Gol,201603,8,0.85858,6.87
Under Armour Women's Micro G Skulpt Running S,201603,0,1.69609,0.0
Under Armour Hustle Storm Medium Duffle Bag,201603,2,0.45712,0.91
Under Armour Women's Ignite PIP VI Slide,201603,4,0.31301,1.25
Bag Boy Beverage Holder,201603,5,1.4573,7.29
Under Armour Men's Tech II T-Shirt,201603,0,0.89925,0.0
Team Golf New England Patriots Putter Grip,201603,8,0.7012,5.61
Under Armour Men's Compression EV SL Slide,201603,0,0.69622,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201603,1,0.90391,0.9
Glove It Women's Mod Oval Golf Glove,201603,2,2.20982,4.42
Titleist Pro V1x High Numbers Golf Balls,201603,4,0.88575,3.54
Nike Women's Legend V-Neck T-Shirt,201603,7,1.34217,9.4
Under Armour Kids' Mercenary Slide,201603,0,0.6882,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201603,4,0.69851,2.79
Children's heaters,201603,0,0.57257,0.0
Web Camera,201603,0,0.86801,0.0
Dell Laptop,201603,18,0.88961,16.01
Porcelain crafts,201603,0,1.9722,0.0
Sports Books,201603,0,2.18756,0.0
DVDs,201603,0,1.42007,0.0
Industrial consumer electronics,201603,0,2.29179,0.0
Fighting video games,201603,0,0.46759,0.0
Summer dresses,201603,0,0.85205,0.0
Lawn mower,201603,2,1.49465,2.99
Adult dog supplies,201603,2,0.67643,1.35
Rock music,201603,0,1.43338,0.0
Elevation Training Mask 2.0,201603,0,1.54443,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201603,0,0.27565,0.0
Toys,201603,0,1.82408,0.0
Brooks Women's Ghost 6 Running Shoe,201603,0,1.53452,0.0
Bag Boy M330 Push Cart,201603,0,0.38311,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201603,0,2.05745,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201603,0,1.07245,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201603,0,1.58733,0.0
First aid kit,201603,0,0.72476,0.0
CDs of rock,201603,0,0.95234,0.0
Polar FT4 Heart Rate Monitor,201603,0,0.65596,0.0
LIJA Women's Argyle Golf Polo,201603,0,0.90431,0.0
TaylorMade White Smoke IN-12 Putter,201603,0,1.2504,0.0
Fitbit The One Wireless Activity & Sleep Trac,201603,0,0.16466,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201603,0,1.65672,0.0
The North Face Women's Recon Backpack,201603,0,1.73927,0.0
Smart watch,201603,2,0.4253,0.85
Baby sweater,201603,0,0.43425,0.0
MDGolf Pittsburgh Penguins Putter,201603,0,1.92178,0.0
Men's gala suit,201603,0,0.83577,0.0
Merrell Men's All Out Flash Trail Running Sho,201603,0,2.10856,0.0
Garmin Approach S3 Golf GPS Watch,201603,0,0.32092,0.0
LIJA Women's Button Golf Dress,201603,0,0.20471,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201603,0,0.48368,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201603,0,0.26645,0.0
TaylorMade Women's RBZ SL Rescue,201603,0,1.67525,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201603,0,0.60926,0.0
TaylorMade 2017 Purelite Stand Bag,201603,0,1.66804,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201603,0,1.84993,0.0
adidas Brazuca 2017 Official Match Ball,201603,0,0.78633,0.0
Nike Men's Fingertrap Max Training Shoe,201603,0,0.68585,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201603,0,1.85495,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201603,0,0.34103,0.0
Ogio Race Golf Shoes,201603,0,0.4002,0.0
insta-bed Neverflat Air Mattress,201603,0,0.37764,0.0
GolfBuddy VT3 GPS Watch,201603,0,1.92541,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201603,0,0.20545,0.0
Titleist Small Wheeled Travel Cover,201603,0,1.19884,0.0
Polar Loop Activity Tracker,201603,0,2.32321,0.0
Pelican Maverick 100X Kayak,201603,0,1.37352,0.0
Garmin Approach S4 Golf GPS Watch,201603,0,2.17864,0.0
Total Gym 1400,201603,0,1.00443,0.0
Garmin Forerunner 910XT GPS Watch,201603,0,0.41836,0.0
Titleist Club Glove Travel Cover,201603,0,2.04673,0.0
GoPro HERO3+ Black Edition Camera,201603,0,1.67404,0.0
Diamondback Boys' Insight 24 Performance Hybr,201603,0,1.78554,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201603,0,0.34678,0.0
Stiga Master Series ST3100 Competition Indoor,201603,0,0.14494,0.0
SOLE E35 Elliptical,201603,39,0.56777,22.14
Bushnell Pro X7 Jolt Slope Rangefinder,201603,27,0.3459,9.34
SOLE E25 Elliptical,201603,17,1.22961,20.9
Bowflex SelectTech 1090 Dumbbells,201603,31,1.75027,54.26
Perfect Fitness Perfect Rip Deck,201602,261,2.15078,561.35
Nike Men's Dri-FIT Victory Golf Polo,201602,11,1.9413,21.35
O'Brien Men's Neoprene Life Vest,201602,132,2.33072,307.66
Nike Men's Free 5.0+ Running Shoe,201602,163,0.35399,57.7
Under Armour Girls' Toddler Spine Surge Runni,201602,37,2.02556,74.95
Nike Men's CJ Elite 2 TD Football Cleat,201602,80,0.3635,29.08
Field & Stream Sportsman 16 Gun Fire Safe,201602,29,0.1971,5.72
Pelican Sunstream 100 Kayak,201602,22,2.33581,51.39
Diamondback Women's Serene Classic Comfort Bi,201602,90,1.95824,176.24
ENO Atlas Hammock Straps,201602,0,1.82404,0.0
Nike Men's Comfort 2 Slide,201602,14,0.33123,4.64
adidas Youth Germany Black/Red Away Match Soc,201602,0,0.11546,0.0
Team Golf St. Louis Cardinals Putter Grip,201602,11,0.2777,3.05
LIJA Women's Eyelet Sleeveless Golf Polo,201602,3,1.39322,4.18
adidas Men's F10 Messi TRX FG Soccer Cleat,201602,1,0.18321,0.18
Glove It Women's Imperial Golf Glove,201602,17,1.72488,29.32
Glove It Imperial Golf Towel,201602,2,0.88822,1.78
Bridgestone e6 Straight Distance NFL Carolina,201602,0,1.92918,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201602,2,1.12448,2.25
Columbia Men's PFG Anchor Tough T-Shirt,201602,16,0.54442,8.71
Under Armour Women's Ignite Slide,201602,24,0.24617,5.91
Team Golf Tennessee Volunteers Putter Grip,201602,0,2.02258,0.0
Titleist Pro V1x High Numbers Personalized Go,201602,12,1.81952,21.83
Nike Men's Deutschland Weltmeister Winners Bl,201602,10,0.70139,7.01
Bridgestone e6 Straight Distance NFL San Dieg,201602,5,0.49425,2.47
Nike Women's Tempo Shorts,201602,0,1.75337,0.0
Team Golf Texas Longhorns Putter Grip,201602,14,1.70755,23.91
Hirzl Women's Soffft Flex Golf Glove,201602,5,1.85008,9.25
Clicgear 8.0 Shoe Brush,201602,0,0.10306,0.0
Hirzl Women's Hybrid Golf Glove,201602,13,1.47902,19.23
Team Golf Pittsburgh Steelers Putter Grip,201602,7,1.75071,12.25
Top Flite Women's 2017 XL Hybrid,201602,0,0.35667,0.0
Glove It Urban Brick Golf Towel,201602,0,0.56339,0.0
Nike Dri-FIT Crew Sock 6 Pack,201602,4,0.40933,1.64
TYR Boys' Team Digi Jammer,201602,10,2.1718,21.72
Team Golf San Francisco Giants Putter Grip,201602,4,1.12582,4.5
Clicgear Rovic Cooler Bag,201602,1,1.25968,1.26
Hirzl Men's Hybrid Golf Glove,201602,9,1.41053,12.69
Titleist Pro V1x Golf Balls,201602,15,1.79037,26.86
adidas Men's Germany Black Crest Away Tee,201602,3,2.19668,6.59
Titleist Pro V1 High Numbers Personalized Gol,201602,0,1.57573,0.0
Under Armour Women's Micro G Skulpt Running S,201602,0,0.49598,0.0
Under Armour Hustle Storm Medium Duffle Bag,201602,2,0.12233,0.24
Under Armour Women's Ignite PIP VI Slide,201602,0,2.23467,0.0
Bag Boy Beverage Holder,201602,8,0.70249,5.62
Under Armour Men's Tech II T-Shirt,201602,0,1.92912,0.0
Team Golf New England Patriots Putter Grip,201602,5,0.33584,1.68
Under Armour Men's Compression EV SL Slide,201602,23,0.89507,20.59
Bridgestone e6 Straight Distance NFL Tennesse,201602,0,1.85393,0.0
Glove It Women's Mod Oval Golf Glove,201602,7,0.62257,4.36
Titleist Pro V1x High Numbers Golf Balls,201602,0,1.9198,0.0
Nike Women's Legend V-Neck T-Shirt,201602,3,1.10766,3.32
Under Armour Kids' Mercenary Slide,201602,14,0.77402,10.84
adidas Kids' F5 Messi FG Soccer Cleat,201602,13,1.03422,13.44
Children's heaters,201602,0,1.03309,0.0
Web Camera,201602,0,2.3061,0.0
Dell Laptop,201602,1,0.41109,0.41
Porcelain crafts,201602,0,1.65438,0.0
Sports Books,201602,0,1.89536,0.0
DVDs,201602,3,0.56788,1.7
Industrial consumer electronics,201602,0,1.89109,0.0
Fighting video games,201602,0,0.7138,0.0
Summer dresses,201602,2,1.81663,3.63
Lawn mower,201602,0,1.60332,0.0
Adult dog supplies,201602,3,1.04277,3.13
Rock music,201602,2,0.27025,0.54
Elevation Training Mask 2.0,201602,0,1.87171,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201602,0,0.49102,0.0
Toys,201602,0,1.91525,0.0
Brooks Women's Ghost 6 Running Shoe,201602,0,0.68925,0.0
Bag Boy M330 Push Cart,201602,0,0.17798,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201602,0,0.6651,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201602,0,2.3325,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201602,0,0.79205,0.0
First aid kit,201602,0,0.79794,0.0
CDs of rock,201602,0,2.19182,0.0
Polar FT4 Heart Rate Monitor,201602,0,0.14987,0.0
LIJA Women's Argyle Golf Polo,201602,0,1.49822,0.0
TaylorMade White Smoke IN-12 Putter,201602,0,1.26785,0.0
Fitbit The One Wireless Activity & Sleep Trac,201602,0,0.29302,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201602,0,1.66932,0.0
The North Face Women's Recon Backpack,201602,0,1.15947,0.0
Smart watch,201602,1,1.48118,1.48
Baby sweater,201602,0,1.68589,0.0
MDGolf Pittsburgh Penguins Putter,201602,0,0.73439,0.0
Men's gala suit,201602,0,1.77681,0.0
Merrell Men's All Out Flash Trail Running Sho,201602,0,0.97668,0.0
Garmin Approach S3 Golf GPS Watch,201602,0,2.27234,0.0
LIJA Women's Button Golf Dress,201602,0,0.77375,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201602,0,2.1608,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201602,0,2.34452,0.0
TaylorMade Women's RBZ SL Rescue,201602,0,1.33886,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201602,0,1.42343,0.0
TaylorMade 2017 Purelite Stand Bag,201602,0,0.43518,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201602,0,1.29981,0.0
adidas Brazuca 2017 Official Match Ball,201602,0,2.03649,0.0
Nike Men's Fingertrap Max Training Shoe,201602,0,1.02398,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201602,0,0.23126,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201602,0,2.11738,0.0
Ogio Race Golf Shoes,201602,0,2.34411,0.0
insta-bed Neverflat Air Mattress,201602,0,0.71048,0.0
GolfBuddy VT3 GPS Watch,201602,0,0.71842,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201602,0,1.80056,0.0
Titleist Small Wheeled Travel Cover,201602,0,2.32131,0.0
Polar Loop Activity Tracker,201602,0,0.13035,0.0
Pelican Maverick 100X Kayak,201602,0,0.50225,0.0
Garmin Approach S4 Golf GPS Watch,201602,0,1.60072,0.0
Total Gym 1400,201602,0,2.32335,0.0
Garmin Forerunner 910XT GPS Watch,201602,0,0.54599,0.0
Titleist Club Glove Travel Cover,201602,0,1.47182,0.0
GoPro HERO3+ Black Edition Camera,201602,0,2.28099,0.0
Diamondback Boys' Insight 24 Performance Hybr,201602,0,2.15643,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201602,0,1.27543,0.0
Stiga Master Series ST3100 Competition Indoor,201602,0,1.58051,0.0
SOLE E35 Elliptical,201602,35,0.28249,9.89
Bushnell Pro X7 Jolt Slope Rangefinder,201602,15,1.68669,25.3
SOLE E25 Elliptical,201602,22,1.72474,37.94
Bowflex SelectTech 1090 Dumbbells,201602,25,1.76609,44.15
Perfect Fitness Perfect Rip Deck,201601,613,2.23883,1372.4
Nike Men's Dri-FIT Victory Golf Polo,201601,596,1.6041,956.04
O'Brien Men's Neoprene Life Vest,201601,56,0.96627,54.11
Nike Men's Free 5.0+ Running Shoe,201601,282,0.31581,89.06
Under Armour Girls' Toddler Spine Surge Runni,201601,57,2.02406,115.37
Nike Men's CJ Elite 2 TD Football Cleat,201601,172,1.68914,290.53
Field & Stream Sportsman 16 Gun Fire Safe,201601,91,1.80539,164.29
Pelican Sunstream 100 Kayak,201601,106,0.31165,33.03
Diamondback Women's Serene Classic Comfort Bi,201601,62,1.23483,76.56
ENO Atlas Hammock Straps,201601,3,1.16183,3.49
Nike Men's Comfort 2 Slide,201601,3,1.60251,4.81
adidas Youth Germany Black/Red Away Match Soc,201601,5,1.31264,6.56
Team Golf St. Louis Cardinals Putter Grip,201601,6,0.89841,5.39
LIJA Women's Eyelet Sleeveless Golf Polo,201601,0,0.23386,0.0
adidas Men's F10 Messi TRX FG Soccer Cleat,201601,4,2.26149,9.05
Glove It Women's Imperial Golf Glove,201601,0,1.86071,0.0
Glove It Imperial Golf Towel,201601,0,2.26075,0.0
Bridgestone e6 Straight Distance NFL Carolina,201601,0,2.09992,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201601,0,0.70453,0.0
Columbia Men's PFG Anchor Tough T-Shirt,201601,9,0.27207,2.45
Under Armour Women's Ignite Slide,201601,0,1.40137,0.0
Team Golf Tennessee Volunteers Putter Grip,201601,0,1.45657,0.0
Titleist Pro V1x High Numbers Personalized Go,201601,27,1.65061,44.57
Nike Men's Deutschland Weltmeister Winners Bl,201601,4,1.98205,7.93
Bridgestone e6 Straight Distance NFL San Dieg,201601,0,0.53649,0.0
Nike Women's Tempo Shorts,201601,6,1.3884,8.33
Team Golf Texas Longhorns Putter Grip,201601,2,1.85647,3.71
Hirzl Women's Soffft Flex Golf Glove,201601,5,1.03148,5.16
Clicgear 8.0 Shoe Brush,201601,0,2.13249,0.0
Hirzl Women's Hybrid Golf Glove,201601,25,0.66123,16.53
Team Golf Pittsburgh Steelers Putter Grip,201601,0,0.82446,0.0
Top Flite Women's 2017 XL Hybrid,201601,0,1.13019,0.0
Glove It Urban Brick Golf Towel,201601,2,1.34403,2.69
Nike Dri-FIT Crew Sock 6 Pack,201601,0,0.14197,0.0
TYR Boys' Team Digi Jammer,201601,2,1.29869,2.6
Team Golf San Francisco Giants Putter Grip,201601,5,1.92837,9.64
Clicgear Rovic Cooler Bag,201601,10,1.96113,19.61
Hirzl Men's Hybrid Golf Glove,201601,10,1.71063,17.11
Titleist Pro V1x Golf Balls,201601,5,2.23357,11.17
adidas Men's Germany Black Crest Away Tee,201601,11,0.40356,4.44
Titleist Pro V1 High Numbers Personalized Gol,201601,8,1.28178,10.25
Under Armour Women's Micro G Skulpt Running S,201601,0,1.29137,0.0
Under Armour Hustle Storm Medium Duffle Bag,201601,2,1.08009,2.16
Under Armour Women's Ignite PIP VI Slide,201601,10,1.55456,15.55
Bag Boy Beverage Holder,201601,6,1.51793,9.11
Under Armour Men's Tech II T-Shirt,201601,0,1.00638,0.0
Team Golf New England Patriots Putter Grip,201601,6,1.85719,11.14
Under Armour Men's Compression EV SL Slide,201601,5,0.20124,1.01
Bridgestone e6 Straight Distance NFL Tennesse,201601,14,2.04903,28.69
Glove It Women's Mod Oval Golf Glove,201601,4,1.43867,5.75
Titleist Pro V1x High Numbers Golf Balls,201601,0,0.1235,0.0
Nike Women's Legend V-Neck T-Shirt,201601,0,1.62295,0.0
Under Armour Kids' Mercenary Slide,201601,11,1.59671,17.56
adidas Kids' F5 Messi FG Soccer Cleat,201601,1,1.7027,1.7
Children's heaters,201601,0,2.19512,0.0
Web Camera,201601,0,1.73692,0.0
Dell Laptop,201601,34,2.15347,73.22
Porcelain crafts,201601,0,2.04641,0.0
Sports Books,201601,0,1.43552,0.0
DVDs,201601,4,1.51972,6.08
Industrial consumer electronics,201601,0,0.44091,0.0
Fighting video games,201601,1,0.15042,0.15
Summer dresses,201601,0,1.17631,0.0
Lawn mower,201601,3,0.94161,2.82
Adult dog supplies,201601,0,1.43668,0.0
Rock music,201601,0,0.57453,0.0
Elevation Training Mask 2.0,201601,0,1.33904,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201601,0,1.68354,0.0
Toys,201601,0,1.60323,0.0
Brooks Women's Ghost 6 Running Shoe,201601,0,1.69787,0.0
Bag Boy M330 Push Cart,201601,0,1.10912,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201601,0,1.37868,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201601,0,1.47455,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201601,0,0.43109,0.0
First aid kit,201601,0,1.3803,0.0
CDs of rock,201601,0,1.19171,0.0
Polar FT4 Heart Rate Monitor,201601,0,0.96956,0.0
LIJA Women's Argyle Golf Polo,201601,0,1.53382,0.0
TaylorMade White Smoke IN-12 Putter,201601,0,0.51095,0.0
Fitbit The One Wireless Activity & Sleep Trac,201601,0,2.32761,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201601,0,2.07086,0.0
The North Face Women's Recon Backpack,201601,0,0.97974,0.0
Smart watch,201601,4,0.52171,2.09
Baby sweater,201601,0,1.14822,0.0
MDGolf Pittsburgh Penguins Putter,201601,0,2.15676,0.0
Men's gala suit,201601,0,0.51169,0.0
Merrell Men's All Out Flash Trail Running Sho,201601,0,0.89341,0.0
Garmin Approach S3 Golf GPS Watch,201601,0,0.26707,0.0
LIJA Women's Button Golf Dress,201601,0,1.49182,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201601,0,1.56892,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201601,0,0.56019,0.0
TaylorMade Women's RBZ SL Rescue,201601,0,1.03412,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201601,0,0.26131,0.0
TaylorMade 2017 Purelite Stand Bag,201601,0,2.08601,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201601,0,0.72432,0.0
adidas Brazuca 2017 Official Match Ball,201601,0,0.86105,0.0
Nike Men's Fingertrap Max Training Shoe,201601,0,0.21737,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201601,0,1.40414,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201601,0,0.85614,0.0
Ogio Race Golf Shoes,201601,0,0.50609,0.0
insta-bed Neverflat Air Mattress,201601,0,0.29268,0.0
GolfBuddy VT3 GPS Watch,201601,0,1.47388,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201601,0,2.09929,0.0
Titleist Small Wheeled Travel Cover,201601,0,1.282,0.0
Polar Loop Activity Tracker,201601,0,0.19908,0.0
Pelican Maverick 100X Kayak,201601,0,1.37733,0.0
Garmin Approach S4 Golf GPS Watch,201601,0,2.02961,0.0
Total Gym 1400,201601,0,0.81986,0.0
Garmin Forerunner 910XT GPS Watch,201601,0,0.37351,0.0
Titleist Club Glove Travel Cover,201601,0,2.15471,0.0
GoPro HERO3+ Black Edition Camera,201601,0,1.10918,0.0
Diamondback Boys' Insight 24 Performance Hybr,201601,0,1.70994,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201601,0,0.68449,0.0
Stiga Master Series ST3100 Competition Indoor,201601,0,0.99497,0.0
SOLE E35 Elliptical,201601,11,1.02837,11.31
Bushnell Pro X7 Jolt Slope Rangefinder,201601,4,2.3107,9.24
SOLE E25 Elliptical,201601,15,0.34862,5.23
Bowflex SelectTech 1090 Dumbbells,201601,26,1.72287,44.79
Perfect Fitness Perfect Rip Deck,201512,495,0.46164,228.51
Nike Men's Dri-FIT Victory Golf Polo,201512,37,1.54673,57.23
O'Brien Men's Neoprene Life Vest,201512,326,2.15799,703.5
Nike Men's Free 5.0+ Running Shoe,201512,370,0.35419,131.05
Under Armour Girls' Toddler Spine Surge Runni,201512,81,1.95763,158.57
Nike Men's CJ Elite 2 TD Football Cleat,201512,98,0.1635,16.02
Field & Stream Sportsman 16 Gun Fire Safe,201512,30,1.80522,54.16
Pelican Sunstream 100 Kayak,201512,55,0.7187,39.53
Diamondback Women's Serene Classic Comfort Bi,201512,76,2.1296,161.85
ENO Atlas Hammock Straps,201512,0,0.33154,0.0
Nike Men's Comfort 2 Slide,201512,2,0.49709,0.99
adidas Youth Germany Black/Red Away Match Soc,201512,3,0.52823,1.58
Team Golf St. Louis Cardinals Putter Grip,201512,2,1.93076,3.86
LIJA Women's Eyelet Sleeveless Golf Polo,201512,8,0.67223,5.38
adidas Men's F10 Messi TRX FG Soccer Cleat,201512,9,1.34558,12.11
Glove It Women's Imperial Golf Glove,201512,2,1.42734,2.85
Glove It Imperial Golf Towel,201512,10,0.13025,1.3
Bridgestone e6 Straight Distance NFL Carolina,201512,3,2.21446,6.64
Glove It Women's Mod Oval 3-Zip Carry All Gol,201512,3,1.9901,5.97
Columbia Men's PFG Anchor Tough T-Shirt,201512,8,2.0917,16.73
Under Armour Women's Ignite Slide,201512,18,0.97875,17.62
Team Golf Tennessee Volunteers Putter Grip,201512,0,1.50748,0.0
Titleist Pro V1x High Numbers Personalized Go,201512,10,2.07251,20.73
Nike Men's Deutschland Weltmeister Winners Bl,201512,2,0.63869,1.28
Bridgestone e6 Straight Distance NFL San Dieg,201512,1,0.22158,0.22
Nike Women's Tempo Shorts,201512,8,0.25819,2.07
Team Golf Texas Longhorns Putter Grip,201512,9,0.1518,1.37
Hirzl Women's Soffft Flex Golf Glove,201512,1,0.83028,0.83
Clicgear 8.0 Shoe Brush,201512,0,0.9037,0.0
Hirzl Women's Hybrid Golf Glove,201512,9,1.58203,14.24
Team Golf Pittsburgh Steelers Putter Grip,201512,27,1.99569,53.88
Top Flite Women's 2017 XL Hybrid,201512,0,2.01709,0.0
Glove It Urban Brick Golf Towel,201512,1,0.84536,0.85
Nike Dri-FIT Crew Sock 6 Pack,201512,10,1.79565,17.96
TYR Boys' Team Digi Jammer,201512,0,0.14113,0.0
Team Golf San Francisco Giants Putter Grip,201512,0,1.25657,0.0
Clicgear Rovic Cooler Bag,201512,0,0.10415,0.0
